timestamp,weight
2026-05-18T04:06:19Z,10.0
2026-05-18T04:06:21Z,9.9
2026-05-18T04:06:22Z,10.0
2026-05-18T04:06:23Z,9.9
2026-05-18T04:06:24Z,10.1
2026-05-18T04:06:27Z,10.0
2026-05-18T04:06:32Z,9.9
2026-05-18T04:06:34Z,10.1
2026-05-18T04:06:35Z,10.0
2026-05-18T04:06:37Z,10.1
2026-05-18T04:06:38Z,9.9
2026-05-18T04:06:40Z,10.0
2026-05-18T04:06:43Z,10.1
2026-05-18T04:06:44Z,10.0
2026-05-18T04:06:45Z,9.9
2026-05-18T04:06:47Z,10.1
2026-05-18T04:06:48Z,10.0
2026-05-18T04:06:49Z,9.8
2026-05-18T04:06:50Z,10.1
2026-05-18T04:06:51Z,10.0
2026-05-18T04:06:52Z,10.1
2026-05-18T04:06:53Z,10.0
2026-05-18T04:06:55Z,9.9
2026-05-18T04:06:56Z,10.2
2026-05-18T04:06:57Z,10.0
2026-05-18T04:06:58Z,10.1
2026-05-18T04:06:59Z,9.9
2026-05-18T04:07:00Z,10.0
2026-05-18T04:07:01Z,9.9
2026-05-18T04:07:02Z,10.0
2026-05-18T04:07:03Z,10.1
2026-05-18T04:07:04Z,9.9
2026-05-18T04:07:05Z,10.1
2026-05-18T04:07:06Z,10.0
2026-05-18T04:07:07Z,9.9
2026-05-18T04:07:08Z,10.0
2026-05-18T04:07:12Z,9.9
2026-05-18T04:07:13Z,10.0
2026-05-18T04:07:14Z,9.9
2026-05-18T04:07:16Z,10.0
2026-05-18T04:07:17Z,10.1
2026-05-18T04:07:18Z,9.9
2026-05-18T04:07:19Z,10.0
2026-05-18T04:07:20Z,9.9
2026-05-18T04:07:22Z,10.1
2026-05-18T04:07:23Z,10.0
2026-05-18T04:07:24Z,10.1
2026-05-18T04:07:25Z,9.9
2026-05-18T04:07:26Z,10.0
2026-05-18T04:07:28Z,9.9
2026-05-18T04:07:29Z,10.0
2026-05-18T04:07:33Z,9.9
2026-05-18T04:07:34Z,10.0
2026-05-18T04:07:36Z,10.1
2026-05-18T04:07:37Z,9.9
2026-05-18T04:07:38Z,10.0
2026-05-18T04:07:39Z,9.9
2026-05-18T04:07:40Z,10.1
2026-05-18T04:07:41Z,9.9
2026-05-18T04:07:43Z,10.0
2026-05-18T04:07:44Z,10.1
2026-05-18T04:07:45Z,9.9
2026-05-18T04:07:49Z,10.0
2026-05-18T04:07:50Z,9.9
2026-05-18T04:07:52Z,10.0
2026-05-18T04:07:53Z,9.9
2026-05-18T04:07:54Z,10.0
2026-05-18T04:07:55Z,9.9
2026-05-18T04:07:58Z,10.1
2026-05-18T04:07:59Z,10.0
2026-05-18T04:08:00Z,10.0
2026-05-18T04:08:04Z,10.2
2026-05-18T04:08:05Z,9.9
2026-05-18T04:08:09Z,10.1
2026-05-18T04:08:11Z,9.9
2026-05-18T04:08:13Z,10.0
2026-05-18T04:08:14Z,10.1
2026-05-18T04:08:15Z,9.8
2026-05-18T04:08:16Z,10.0
2026-05-18T04:08:17Z,9.9
2026-05-18T04:08:18Z,10.1
2026-05-18T04:08:19Z,9.9
2026-05-18T04:08:20Z,10.0
2026-05-18T04:08:21Z,9.9
2026-05-18T04:08:23Z,10.1
2026-05-18T04:08:25Z,10.0
2026-05-18T04:08:26Z,9.9
2026-05-18T04:08:27Z,9.8
2026-05-18T04:08:28Z,10.0
2026-05-18T04:08:32Z,9.9
2026-05-18T04:08:33Z,10.0
2026-05-18T04:08:35Z,10.1
2026-05-18T04:08:37Z,10.0
2026-05-18T04:08:38Z,9.9
2026-05-18T04:08:39Z,10.0
2026-05-18T04:08:40Z,10.0
2026-05-18T04:08:41Z,9.9
2026-05-18T04:08:42Z,10.0
2026-05-18T04:08:43Z,9.9
2026-05-18T04:08:44Z,10.0
2026-05-18T04:08:48Z,9.9
2026-05-18T04:08:50Z,10.0
2026-05-18T04:08:54Z,9.9
2026-05-18T04:08:55Z,10.0
2026-05-18T04:08:56Z,9.9
2026-05-18T04:08:57Z,10.0
2026-05-18T04:08:59Z,9.8
2026-05-18T04:09:00Z,10.0
2026-05-18T04:09:05Z,9.9
2026-05-18T04:09:06Z,10.0
2026-05-18T04:09:09Z,9.9
2026-05-18T04:09:10Z,10.0
2026-05-18T04:09:15Z,9.9
2026-05-18T04:09:16Z,10.0
2026-05-18T04:09:20Z,9.9
2026-05-18T04:09:21Z,10.0
2026-05-18T04:09:22Z,10.1
2026-05-18T04:09:23Z,10.0
2026-05-18T04:09:25Z,9.9
2026-05-18T04:09:26Z,10.0
2026-05-18T04:09:27Z,10.1
2026-05-18T04:09:29Z,10.0
2026-05-18T04:09:30Z,9.9
2026-05-18T04:09:31Z,10.1
2026-05-18T04:09:32Z,10.0
2026-05-18T04:09:33Z,9.8
2026-05-18T04:09:34Z,10.0
2026-05-18T04:09:35Z,9.9
2026-05-18T04:09:38Z,10.1
2026-05-18T04:09:39Z,10.0
2026-05-18T04:09:41Z,10.1
2026-05-18T04:09:43Z,10.0
2026-05-18T04:09:45Z,9.9
2026-05-18T04:09:47Z,10.0
2026-05-18T04:09:50Z,10.1
2026-05-18T04:09:51Z,9.9
2026-05-18T04:09:52Z,10.0
2026-05-18T04:09:53Z,10.1
2026-05-18T04:09:54Z,10.0
2026-05-18T04:09:55Z,10.1
2026-05-18T04:09:56Z,10.0
2026-05-18T04:09:59Z,9.9
2026-05-18T04:10:00Z,9.9
2026-05-18T04:10:01Z,10.0
2026-05-18T04:10:04Z,9.9
2026-05-18T04:10:05Z,10.0
2026-05-18T04:10:07Z,9.9
2026-05-18T04:10:08Z,9.8
2026-05-18T04:10:09Z,10.0
2026-05-18T04:10:10Z,10.1
2026-05-18T04:10:11Z,10.0
2026-05-18T04:10:14Z,10.1
2026-05-18T04:10:15Z,9.8
2026-05-18T04:10:16Z,10.0
2026-05-18T04:10:18Z,10.1
2026-05-18T04:10:21Z,10.0
2026-05-18T04:10:23Z,10.1
2026-05-18T04:10:24Z,10.0
2026-05-18T04:10:26Z,10.1
2026-05-18T04:10:27Z,10.2
2026-05-18T04:10:28Z,10.0
2026-05-18T04:10:31Z,10.1
2026-05-18T04:10:32Z,10.0
2026-05-18T04:10:33Z,10.1
2026-05-18T04:10:34Z,9.9
2026-05-18T04:10:35Z,10.0
2026-05-18T04:10:37Z,10.1
2026-05-18T04:10:39Z,9.9
2026-05-18T04:10:40Z,9.9
2026-05-18T04:10:41Z,10.0
2026-05-18T04:10:42Z,9.9
2026-05-18T04:10:44Z,10.1
2026-05-18T04:10:45Z,10.0
2026-05-18T04:10:48Z,10.1
2026-05-18T04:10:49Z,10.0
2026-05-18T04:10:50Z,10.1
2026-05-18T04:10:51Z,9.9
2026-05-18T04:10:53Z,10.0
2026-05-18T04:10:54Z,9.9
2026-05-18T04:10:55Z,10.1
2026-05-18T04:10:56Z,10.0
2026-05-18T04:10:57Z,9.9
2026-05-18T04:10:58Z,10.0
2026-05-18T04:11:00Z,10.1
2026-05-18T04:11:01Z,9.9
2026-05-18T04:11:02Z,10.0
2026-05-18T04:11:03Z,10.1
2026-05-18T04:11:04Z,10.2
2026-05-18T04:11:06Z,10.0
2026-05-18T04:11:08Z,10.1
2026-05-18T04:11:09Z,10.0
2026-05-18T04:11:10Z,9.9
2026-05-18T04:11:11Z,10.0
2026-05-18T04:11:13Z,9.9
2026-05-18T04:11:16Z,10.1
2026-05-18T04:11:17Z,9.9
2026-05-18T04:11:18Z,10.0
2026-05-18T04:11:20Z,10.0
2026-05-18T04:11:23Z,9.9
2026-05-18T04:11:24Z,10.0
2026-05-18T04:11:25Z,9.9
2026-05-18T04:11:26Z,10.1
2026-05-18T04:11:27Z,10.0
2026-05-18T04:11:28Z,9.9
2026-05-18T04:11:29Z,10.0
2026-05-18T04:11:31Z,10.1
2026-05-18T04:11:32Z,9.9
2026-05-18T04:11:34Z,10.0
2026-05-18T04:11:35Z,10.2
2026-05-18T04:11:36Z,10.1
2026-05-18T04:11:37Z,10.0
2026-05-18T04:11:38Z,10.1
2026-05-18T04:11:39Z,10.2
2026-05-18T04:11:40Z,10.0
2026-05-18T04:11:41Z,10.1
2026-05-18T04:11:42Z,10.3
2026-05-18T04:11:44Z,10.5
2026-05-18T04:11:46Z,10.8
2026-05-18T04:11:49Z,11.0
2026-05-18T04:11:50Z,10.8
2026-05-18T04:11:51Z,11.2
2026-05-18T04:11:53Z,11.3
2026-05-18T04:11:54Z,11.5
2026-05-18T04:11:57Z,11.7
2026-05-18T04:11:59Z,11.9
2026-05-18T04:12:00Z,12.0
2026-05-18T04:12:01Z,12.1
2026-05-18T04:12:02Z,12.0
2026-05-18T04:12:03Z,12.4
2026-05-18T04:12:05Z,12.6
2026-05-18T04:12:06Z,12.8
2026-05-18T04:12:07Z,12.7
2026-05-18T04:12:09Z,12.8
2026-05-18T04:12:10Z,12.9
2026-05-18T04:12:11Z,13.1
2026-05-18T04:12:12Z,13.2
2026-05-18T04:12:13Z,13.1
2026-05-18T04:12:14Z,13.4
2026-05-18T04:12:16Z,13.6
2026-05-18T04:12:17Z,13.7
2026-05-18T04:12:18Z,13.8
2026-05-18T04:12:19Z,13.9
2026-05-18T04:12:20Z,14.0
2026-05-18T04:12:21Z,14.1
2026-05-18T04:12:23Z,14.3
2026-05-18T04:12:24Z,14.6
2026-05-18T04:12:25Z,14.7
2026-05-18T04:12:27Z,14.8
2026-05-18T04:12:29Z,15.0
2026-05-18T04:12:31Z,15.1
2026-05-18T04:12:32Z,15.2
2026-05-18T04:12:33Z,15.3
2026-05-18T04:12:34Z,15.4
2026-05-18T04:12:35Z,15.5
2026-05-18T04:12:37Z,15.7
2026-05-18T04:12:38Z,16.0
2026-05-18T04:12:39Z,15.9
2026-05-18T04:12:40Z,16.0
2026-05-18T04:12:41Z,16.2
2026-05-18T04:12:42Z,16.3
2026-05-18T04:12:43Z,16.2
2026-05-18T04:12:44Z,16.4
2026-05-18T04:12:45Z,16.6
2026-05-18T04:12:47Z,16.7
2026-05-18T04:12:48Z,16.9
2026-05-18T04:12:50Z,17.0
2026-05-18T04:12:51Z,17.1
2026-05-18T04:12:52Z,17.3
2026-05-18T04:12:53Z,17.2
2026-05-18T04:12:54Z,17.4
2026-05-18T04:12:55Z,17.5
2026-05-18T04:12:56Z,17.7
2026-05-18T04:12:57Z,17.8
2026-05-18T04:12:58Z,17.9
2026-05-18T04:12:59Z,17.8
2026-05-18T04:13:00Z,18.1
2026-05-18T04:13:02Z,18.2
2026-05-18T04:13:03Z,18.4
2026-05-18T04:13:04Z,18.3
2026-05-18T04:13:05Z,18.4
2026-05-18T04:13:06Z,18.6
2026-05-18T04:13:08Z,18.8
2026-05-18T04:13:09Z,19.0
2026-05-18T04:13:11Z,19.2
2026-05-18T04:13:14Z,19.4
2026-05-18T04:13:15Z,19.5
2026-05-18T04:13:17Z,19.8
2026-05-18T04:13:20Z,20.1
2026-05-18T04:13:22Z,20.3
2026-05-18T04:13:24Z,20.5
2026-05-18T04:13:26Z,20.7
2026-05-18T04:13:27Z,20.8
2026-05-18T04:13:28Z,20.9
2026-05-18T04:13:29Z,21.0
2026-05-18T04:13:30Z,20.9
2026-05-18T04:13:31Z,21.1
2026-05-18T04:13:32Z,21.2
2026-05-18T04:13:33Z,21.3
2026-05-18T04:13:35Z,21.7
2026-05-18T04:13:36Z,21.6
2026-05-18T04:13:38Z,21.7
2026-05-18T04:13:39Z,21.9
2026-05-18T04:13:40Z,22.0
2026-05-18T04:13:41Z,22.1
2026-05-18T04:13:42Z,22.2
2026-05-18T04:13:43Z,22.3
2026-05-18T04:13:44Z,22.5
2026-05-18T04:13:46Z,22.6
2026-05-18T04:13:47Z,22.8
2026-05-18T04:13:48Z,23.0
2026-05-18T04:13:49Z,22.9
2026-05-18T04:13:50Z,23.0
2026-05-18T04:13:51Z,23.1
2026-05-18T04:13:52Z,23.3
2026-05-18T04:13:53Z,23.2
2026-05-18T04:13:54Z,23.4
2026-05-18T04:13:55Z,23.5
2026-05-18T04:13:56Z,23.6
2026-05-18T04:13:57Z,23.7
2026-05-18T04:13:58Z,23.8
2026-05-18T04:14:00Z,23.9
2026-05-18T04:14:01Z,24.1
2026-05-18T04:14:02Z,24.2
2026-05-18T04:14:03Z,24.3
2026-05-18T04:14:05Z,24.5
2026-05-18T04:14:06Z,24.7
2026-05-18T04:14:07Z,24.8
2026-05-18T04:14:09Z,24.9
2026-05-18T04:14:10Z,25.1
2026-05-18T04:14:13Z,25.3
2026-05-18T04:14:14Z,25.6
2026-05-18T04:14:16Z,25.7
2026-05-18T04:14:18Z,25.9
2026-05-18T04:14:20Z,26.0
2026-05-18T04:14:21Z,26.3
2026-05-18T04:14:24Z,26.4
2026-05-18T04:14:25Z,26.6
2026-05-18T04:14:26Z,26.7
2026-05-18T04:14:29Z,26.9
2026-05-18T04:14:30Z,27.0
2026-05-18T04:14:31Z,27.2
2026-05-18T04:14:32Z,27.3
2026-05-18T04:14:33Z,27.4
2026-05-18T04:14:34Z,27.5
2026-05-18T04:14:36Z,27.7
2026-05-18T04:14:37Z,27.9
2026-05-18T04:14:39Z,28.0
2026-05-18T04:14:40Z,28.1
2026-05-18T04:14:41Z,28.3
2026-05-18T04:14:42Z,28.2
2026-05-18T04:14:43Z,28.3
2026-05-18T04:14:44Z,28.5
2026-05-18T04:14:45Z,28.6
2026-05-18T04:14:47Z,28.8
2026-05-18T04:14:49Z,29.0
2026-05-18T04:14:51Z,29.1
2026-05-18T04:14:52Z,29.2
2026-05-18T04:14:53Z,29.4
2026-05-18T04:14:55Z,29.5
2026-05-18T04:14:56Z,29.7
2026-05-18T04:14:58Z,29.9
2026-05-18T04:15:00Z,30.1
2026-05-18T04:15:01Z,30.3
2026-05-18T04:15:02Z,30.4
2026-05-18T04:15:03Z,30.3
2026-05-18T04:15:04Z,30.5
2026-05-18T04:15:05Z,30.6
2026-05-18T04:15:06Z,30.7
2026-05-18T04:15:07Z,30.9
2026-05-18T04:15:08Z,30.7
2026-05-18T04:15:09Z,31.0
2026-05-18T04:15:11Z,31.3
2026-05-18T04:15:14Z,31.5
2026-05-18T04:15:15Z,31.6
2026-05-18T04:15:16Z,31.7
2026-05-18T04:15:17Z,31.8
2026-05-18T04:15:20Z,32.1
2026-05-18T04:15:21Z,32.2
2026-05-18T04:15:22Z,32.3
2026-05-18T04:15:23Z,32.4
2026-05-18T04:15:24Z,32.5
2026-05-18T04:15:26Z,32.6
2026-05-18T04:15:27Z,32.7
2026-05-18T04:15:28Z,33.0
2026-05-18T04:15:29Z,32.8
2026-05-18T04:15:30Z,33.2
2026-05-18T04:15:31Z,33.1
2026-05-18T04:15:32Z,33.2
2026-05-18T04:15:33Z,33.5
2026-05-18T04:15:36Z,33.6
2026-05-18T04:15:37Z,33.8
2026-05-18T04:15:38Z,34.0
2026-05-18T04:15:39Z,33.9
2026-05-18T04:15:40Z,34.1
2026-05-18T04:15:41Z,34.2
2026-05-18T04:15:43Z,34.4
2026-05-18T04:15:44Z,34.5
2026-05-18T04:15:46Z,34.6
2026-05-18T04:15:47Z,34.8
2026-05-18T04:15:48Z,34.9
2026-05-18T04:15:50Z,35.0
2026-05-18T04:15:51Z,35.3
2026-05-18T04:15:53Z,35.4
2026-05-18T04:15:54Z,35.6
2026-05-18T04:15:56Z,35.8
2026-05-18T04:15:57Z,35.7
2026-05-18T04:15:58Z,35.9
2026-05-18T04:16:00Z,36.2
2026-05-18T04:16:01Z,36.3
2026-05-18T04:16:02Z,36.1
2026-05-18T04:16:03Z,36.3
2026-05-18T04:16:04Z,36.5
2026-05-18T04:16:05Z,36.6
2026-05-18T04:16:06Z,36.7
2026-05-18T04:16:07Z,36.8
2026-05-18T04:16:08Z,36.9
2026-05-18T04:16:09Z,37.0
2026-05-18T04:16:10Z,37.1
2026-05-18T04:16:11Z,37.3
2026-05-18T04:16:12Z,37.1
2026-05-18T04:16:13Z,37.4
2026-05-18T04:16:15Z,37.6
2026-05-18T04:16:16Z,37.7
2026-05-18T04:16:18Z,37.9
2026-05-18T04:16:20Z,38.0
2026-05-18T04:16:22Z,38.3
2026-05-18T04:16:23Z,38.4
2026-05-18T04:16:24Z,38.6
2026-05-18T04:16:26Z,38.8
2026-05-18T04:16:28Z,38.9
2026-05-18T04:16:29Z,39.0
2026-05-18T04:16:30Z,39.2
2026-05-18T04:16:31Z,39.1
2026-05-18T04:16:32Z,39.3
2026-05-18T04:16:33Z,39.4
2026-05-18T04:16:34Z,39.5
2026-05-18T04:16:36Z,39.8
2026-05-18T04:16:37Z,39.7
2026-05-18T04:16:38Z,39.9
2026-05-18T04:16:40Z,40.1
2026-05-18T04:16:41Z,40.2
2026-05-18T04:16:43Z,40.5
2026-05-18T04:16:45Z,40.7
2026-05-18T04:16:46Z,40.8
2026-05-18T04:16:47Z,40.7
2026-05-18T04:16:48Z,40.8
2026-05-18T04:16:49Z,41.0
2026-05-18T04:16:50Z,41.1
2026-05-18T04:16:51Z,41.2
2026-05-18T04:16:52Z,41.3
2026-05-18T04:16:53Z,41.2
2026-05-18T04:16:54Z,41.5
2026-05-18T04:16:55Z,41.4
2026-05-18T04:16:56Z,41.7
2026-05-18T04:16:58Z,41.8
2026-05-18T04:16:59Z,42.0
2026-05-18T04:17:00Z,42.1
2026-05-18T04:17:03Z,42.3
2026-05-18T04:17:05Z,42.5
2026-05-18T04:17:06Z,42.8
2026-05-18T04:17:07Z,42.7
2026-05-18T04:17:08Z,42.9
2026-05-18T04:17:10Z,43.1
2026-05-18T04:17:11Z,43.2
2026-05-18T04:17:12Z,43.3
2026-05-18T04:17:13Z,43.4
2026-05-18T04:17:14Z,43.6
2026-05-18T04:17:16Z,43.7
2026-05-18T04:17:18Z,43.9
2026-05-18T04:17:19Z,44.0
2026-05-18T04:17:20Z,44.2
2026-05-18T04:17:22Z,44.4
2026-05-18T04:17:23Z,44.2
2026-05-18T04:17:24Z,44.5
2026-05-18T04:17:25Z,44.7
2026-05-18T04:17:28Z,44.9
2026-05-18T04:17:30Z,45.1
2026-05-18T04:17:31Z,45.4
2026-05-18T04:17:33Z,45.3
2026-05-18T04:17:34Z,45.4
2026-05-18T04:17:35Z,45.6
2026-05-18T04:17:36Z,45.8
2026-05-18T04:17:37Z,45.7
2026-05-18T04:17:38Z,45.8
